date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:26	537/537	URF---	200	added ('OK%20(cached)')	image/png		http://nkdev.info/con/assets/markitup/sets/default/images/preview.png	/home/archit/websites/conadmin/nkdev.info/con_/assets/markitup/sets/default/images/preview.png	(from http://nkdev.info/con/assets/markitup/sets/default/style.css)
12:47:27	1703/1703	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:17:21%20GMT	http://nkdev.info/con/contents.css	/home/archit/websites/conadmin/nkdev.info/con_/contents.css	(from http://nkdev.info/con/assets/ckeditor/ckeditor.js)
12:47:30	45527/45527	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2021:12:11%20GMT	http://nkdev.info/con/assets/_con/images/ecommerce-apple-iphone-5.jpg	/home/archit/websites/conadmin/nkdev.info/con_/assets/_con/images/ecommerce-apple-iphone-5.jpg	(from http://nkdev.info/con/ecommerce-product-single.html)
12:47:31	2005/2005	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2021:12:12%20GMT	http://nkdev.info/con/assets/_con/images/user-30x30.jpg	/home/archit/websites/conadmin/nkdev.info/con_/assets/_con/images/user-30x30.jpg	(from http://nkdev.info/con/ecommerce-orders.html)
12:47:32	1703/-1	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:17:35%20GMT	http://nkdev.info/con/css-color.html	/home/archit/websites/conadmin/nkdev.info/con_/css-color.html	(from http://nkdev.info/con/ui-buttons.html)
12:47:34	1990/1990	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2025%20Mar%202015%2021:12:12%20GMT	http://nkdev.info/con/assets/_con/images/user12-30x30.jpg	/home/archit/websites/conadmin/nkdev.info/con_/assets/_con/images/user12-30x30.jpg	(from http://nkdev.info/con/ecommerce-orders.html)
12:47:34	1703/1703	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:17:28%20GMT	http://nkdev.info/con/trident/	/home/archit/websites/conadmin/nkdev.info/con_/trident/index.html	(from http://nkdev.info/con/assets/ckeditor/ckeditor.js)
12:47:35	1703/1703	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:17:29%20GMT	http://nkdev.info/con/applewebkit/	/home/archit/websites/conadmin/nkdev.info/con_/applewebkit/index.html	(from http://nkdev.info/con/assets/ckeditor/ckeditor.js)
12:47:35	1703/1703	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:17:29%20GMT	http://nkdev.info/con/adobeair/	/home/archit/websites/conadmin/nkdev.info/con_/adobeair/index.html	(from http://nkdev.info/con/assets/ckeditor/ckeditor.js)
12:47:41	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c72f-ed5f-512235c39cb00%22	http://nkdev.info/con/assets/fonts/fontawesome-webfont.eot?v=4.3.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfonte0a5.eot	(from http://nkdev.info/con/assets/css/style.css)
12:47:44	313398/313398	---M--	200	added ('OK')	image/svg+xml	etag:%22112c730-4c836-512235c490d40%22	http://nkdev.info/con/assets/fonts/fontawesome-webfont.svg?v=4.3.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfonte0a5.svg	(from http://nkdev.info/con/assets/css/style.css)
12:47:50	56780/56780	---MCZ	200	added ('OK')	text/plain	date:Wed,%2025%20Mar%202015%2021:12:45%20GMT	http://nkdev.info/con/assets/fonts/fontawesome-webfont.woff2?v=4.3.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfonte0a5.woff2	(from http://nkdev.info/con/assets/css/style.css)
12:47:54	330132/330132	---M--	200	added ('OK')	image/svg+xml	etag:%22112c726-50994-512235c39cb00%22	http://nkdev.info/con/assets/font/Material-Design-Icons.svg?-g7cqhn	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Icons0ae1.svg	(from http://nkdev.info/con/assets/css/style.css)
12:48:08	141748/141748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c725-229b4-512235c2a88c0%22	http://nkdev.info/con/assets/font/Material-Design-Icons.eot?	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Iconsd41d.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:09	141604/141604	---M--	200	added ('OK')	application/x-font-woff	etag:%22112c728-22924-512235c39cb00%22	http://nkdev.info/con/assets/font/Material-Design-Icons.woff?-g7cqhn	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Icons0ae1.woff	(from http://nkdev.info/con/assets/css/style.css)
12:48:10	141528/141528	---M--	200	added ('OK')	application/x-font-ttf	etag:%22112c727-228d8-512235c39cb00%22	http://nkdev.info/con/assets/font/Material-Design-Icons.ttf?-g7cqhn	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Icons0ae1.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:13	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c736-1d794-512235c584f80%22	http://nkdev.info/con/assets/fonts/ionicons.eot?v=2.0.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/ionicons28b5.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:16	333834/333834	---M--	200	added ('OK')	image/svg+xml	etag:%22112c737-5180a-512235c584f80%22	http://nkdev.info/con/assets/fonts/ionicons.svg?v=2.0.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/ionicons28b5.svg	(from http://nkdev.info/con/assets/css/style.css)
12:48:21	1703/1703	UR-MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:14%20GMT	http://nkdev.info/con/assets/font/Material-Design-Icons.eot?	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Iconsd41d.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:21	67904/67904	---M--	200	added ('OK')	application/x-font-woff	etag:%22112c73a-10940-512235c584f80%22	http://nkdev.info/con/assets/fonts/ionicons.woff?v=2.0.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/ionicons28b5.woff	(from http://nkdev.info/con/assets/css/style.css)
12:48:22	42175/42175	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c729-a4bf-512235c39cb00%22	http://nkdev.info/con/assets/font/weathericons-regular-webfont.eot	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfont.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:29	84188/84188	---M--	200	added ('OK')	application/x-font-ttf	etag:%22112c72c-148dc-512235c39cb00%22	http://nkdev.info/con/assets/font/weathericons-regular-webfont.ttf	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfont.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:30	188508/188508	---M--	200	added ('OK')	application/x-font-ttf	etag:%22112c739-2e05c-512235c584f80%22	http://nkdev.info/con/assets/fonts/ionicons.ttf?v=2.0.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/ionicons28b5.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:33	42175/42175	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c729-a4bf-512235c39cb00%22	http://nkdev.info/con/assets/font/weathericons-regular-webfont.eot?	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfontd41d.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:34	1703/1703	UR-MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:25%20GMT	http://nkdev.info/con/assets/font/Material-Design-Icons.ttf?-g7cqhn	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/Material-Design-Icons0ae1.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:36	304/304	---M--	200	added ('OK')	image/png	etag:%22551324ce-130%22	http://nkdev.info/con/assets/markitup/sets/default/images/bold.png	/home/archit/websites/conadmin/nkdev.info/con_/assets/markitup/sets/default/images/bold.png	(from http://nkdev.info/con/assets/markitup/sets/default/style.css)
12:48:36	269/269	---M--	200	added ('OK')	image/png	etag:%22551324cf-10d%22	http://nkdev.info/con/assets/markitup/sets/default/images/stroke.png	/home/archit/websites/conadmin/nkdev.info/con_/assets/markitup/sets/default/images/stroke.png	(from http://nkdev.info/con/assets/markitup/sets/default/style.css)
12:48:36	1703/1703	UR-MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:27%20GMT	http://nkdev.info/con/assets/fonts/ionicons.eot?v=2.0.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/ionicons28b5.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:41	71508/71508	---M--	200	added ('OK')	application/x-font-woff	etag:%22112c732-11754-512235c490d40%22	http://nkdev.info/con/assets/fonts/fontawesome-webfont.woff?v=4.3.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfonte0a5.woff	(from http://nkdev.info/con/assets/css/style.css)
12:48:43	1703/1703	UR-MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:33%20GMT	http://nkdev.info/con/assets/font/weathericons-regular-webfont.eot	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfont.eot	(from http://nkdev.info/con/assets/css/style.css)
12:48:43	1703/1703	UR-MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:36%20GMT	http://nkdev.info/con/assets/font/weathericons-regular-webfont.ttf	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfont.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:46	159314/159314	---M--	200	added ('OK')	image/svg+xml	etag:%22112c72a-26e52-512235c39cb00%22	http://nkdev.info/con/assets/font/weathericons-regular-webfont.svg	/home/archit/websites/conadmin/nkdev.info/con_/assets/font/weathericons-regular-webfont.svg	(from http://nkdev.info/con/assets/css/style.css)
12:48:46	240/240	---M--	200	added ('OK')	image/png	etag:%22551324d0-f0%22	http://nkdev.info/con/assets/markitup/skins/_con/images/submenu.png	/home/archit/websites/conadmin/nkdev.info/con_/assets/markitup/skins/_con/images/submenu.png	(from http://nkdev.info/con/assets/markitup/skins/_con/style.css)
12:48:46	1703/1703	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Mar%202015%2007:18:40%20GMT	http://nkdev.info/con/plugins/	/home/archit/websites/conadmin/nkdev.info/con_/plugins/index.html	(from http://nkdev.info/con/assets/ckeditor/ckeditor.js)
12:48:49	122092/122092	---M--	200	added ('OK')	application/x-font-ttf	etag:%22112c731-1dcec-512235c490d40%22	http://nkdev.info/con/assets/fonts/fontawesome-webfont.ttf?v=4.3.0	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfonte0a5.ttf	(from http://nkdev.info/con/assets/css/style.css)
12:48:51	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22112c72f-ed5f-512235c39cb00%22	http://nkdev.info/con/assets/fonts/fontawesome-webfont.eot?	/home/archit/websites/conadmin/nkdev.info/con_/assets/fonts/fontawesome-webfontd41d.eot	(from http://nkdev.info/con/assets/css/style.css)
